Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO,,
N?  2226362-A/2226362/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Curu,APUIARÉS,33953,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-APUIARES,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",205,0,10,10,15,16/09/2019,16/09/2019,0,
N?  2226363-A/2226363/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Curu,APUIARÉS,33953,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-APUIARES,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",206,0,5,5,15,18/09/2019,18/09/2019,0,
N?  2228549-A/2228549/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Curu,APUIARÉS,33953,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-APUIARES,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",207,0,10,10,15,23/09/2019,23/09/2019,0,
N?  2228553-A/2228553/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Curu,APUIARÉS,33953,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-APUIARES,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",208,0,5,5,15,25/09/2019,25/09/2019,0,
N?  2229895-A/2229895/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Curu,APUIARÉS,33953,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-APUIARES,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",209,0,5,5,15,30/09/2019,30/09/2019,0,
N?  2222010-A/2222010/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Cruxati,BETÂNIA,119764,Estação de Tratamento de Água,BETÂNIA,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",210,0,5,5,15,02/09/2019,02/09/2019,0,,
N?  2222379-A/2222379/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Cruxati,BETÂNIA,119764,Estação de Tratamento de Água,BETÂNIA,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",211,0,0,ND,15,04/09/2019,04/09/2019,0,,
N?  2224126-A/2224126/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Cruxati,BETÂNIA,119764,Estação de Tratamento de Água,BETÂNIA,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",212,0,0,ND,15,09/09/2019,09/09/2019,0,,
N?  2225326-A/2225326/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Cruxati,BETÂNIA,119764,Estação de Tratamento de Água,BETÂNIA,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",213,0,"2,5","2,5",15,11/09/2019,11/09/2019,0,,
N?  2226366-A/2226366/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Cruxati,BETÂNIA,119764,Estação de Tratamento de Água,BETÂNIA,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",214,0,"2,5","2,5",15,16/09/2019,16/09/2019,0,,
N?  2226367-A/2226367/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Cruxati,BETÂNIA,119764,Estação de Tratamento de Água,BETÂNIA,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",215,0,0,ND,15,18/09/2019,18/09/2019,0,,
N?  2228563-A/2228563/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Cruxati,BETÂNIA,119764,Estação de Tratamento de Água,BETÂNIA,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",216,0,"2,5","2,5",15,23/09/2019,23/09/2019,0,,
N?  2228566-A/2228566/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Cruxati,BETÂNIA,119764,Estação de Tratamento de Água,BETÂNIA,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",217,0,"2,5","2,5",15,25/09/2019,25/09/2019,0,,
N?  2229899-A/2229899/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Cruxati,BETÂNIA,119764,Estação de Tratamento de Água,BETÂNIA,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",218,0,0,ND,15,30/09/2019,30/09/2019,0,,
N?  2222393-A/2222393/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Missí,BROTAS,68063,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBCL-BROTAS,UN-BCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",220,0,5,5,15,04/09/2019,04/09/2019,0,,
N?  2224130-A/2224130/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Missí,BROTAS,68063,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBCL-BROTAS,UN-BCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",221,0,"12,5","12,5",15,09/09/2019,09/09/2019,0,,
N?  2225329-A/2225329/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Missí,BROTAS,68063,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBCL-BROTAS,UN-BCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",222,0,"12,5","12,5",15,11/09/2019,11/09/2019,0,,
N?  2226370-A/2226370/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Missí,BROTAS,68063,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBCL-BROTAS,UN-BCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",223,0,"17,5","17,5",15,16/09/2019,16/09/2019,1,,
N?  2226371-A/2226371/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Missí,BROTAS,68063,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBCL-BROTAS,UN-BCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",224,0,5,5,15,18/09/2019,18/09/2019,0,,
N?  2228571-A/2228571/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Missí,BROTAS,68063,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBCL-BROTAS,UN-BCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",225,0,5,5,15,23/09/2019,23/09/2019,0,,
N?  2228572-A/2228572/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Missí,BROTAS,68063,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBCL-BROTAS,UN-BCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",226,0,"2,5","2,5",15,25/09/2019,25/09/2019,0,,
N?  2229908-A/2229908/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Missí,BROTAS,68063,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBCL-BROTAS,UN-BCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",227,0,75,75,15,30/09/2019,30/09/2019,1,,
N?  2222135-A/2222135/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Sítios Novos,CATUANA,35506,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-CATUANA,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",228,0,"2,5","2,5",15,03/09/2019,03/09/2019,0,
N?  2222548-A/2222548/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Sítios Novos,CATUANA,35506,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-CATUANA,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",229,0,"2,5","2,5",15,05/09/2019,05/09/2019,0,
N?  2224466-A/2224466/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Sítios Novos,CATUANA,35506,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-CATUANA,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",230,0,"2,5","2,5",15,10/09/2019,10/09/2019,0,
N?  2225498-A/2225498/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Sítios Novos,CATUANA,35506,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-CATUANA,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",231,0,5,5,15,12/09/2019,12/09/2019,0,
N?  2226976-A/2226976/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Sítios Novos,CATUANA,35506,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-CATUANA,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",232,0,"2,5","2,5",15,17/09/2019,17/09/2019,0,
N?  2226978-A/2226978/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Sítios Novos,CATUANA,35506,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-CATUANA,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",233,0,5,5,15,19/09/2019,19/09/2019,0,
N?  2229559-A/2229559/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Sítios Novos,CATUANA,35506,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-CATUANA,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",234,0,5,5,15,26/09/2019,26/09/2019,0,
N?  2222139-A/2222139/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Mundaú,CEMOABA,35786,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-CEMOABA,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",236,0,10,10,15,03/09/2019,03/09/2019,0,
N?  2224525-A/2224525/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Mundaú,CEMOABA,35786,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-CEMOABA,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",238,0,"12,5","12,5",15,10/09/2019,10/09/2019,0,
N?  2225506-A/2225506/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Mundaú,CEMOABA,35786,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-CEMOABA,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",239,0,"2,5","2,5",15,12/09/2019,12/09/2019,0,
N?  2226984-A/2226984/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Mundaú,CEMOABA,35786,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-CEMOABA,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",240,0,"2,5","2,5",15,17/09/2019,17/09/2019,0,
N?  2226987-A/2226987/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Mundaú,CEMOABA,35786,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-CEMOABA,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",241,0,"2,5","2,5",15,19/09/2019,19/09/2019,0,
N?  2229564-A/2229564/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Mundaú,CEMOABA,35786,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-CEMOABA,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",242,0,"2,5","2,5",15,26/09/2019,26/09/2019,0,
N?  2229566-A/2229566/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Mundaú,CEMOABA,35786,ESTAÇÃO DE TRATAMENTO DE ÁGUA,,UNBCL-CEMOABA,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",243,0,0,ND,15,27/09/2019,27/09/2019,0,
N?  2222143-A/2222143/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,CROATA,328243,SAÍDA DO TRATAMENTO (POÇO - LAGUNA),UNBCL - Croatá,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",244,0,0,ND,15,03/09/2019,03/09/2019,0,,
N?  2222550-A/2222550/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,CROATA,328243,SAÍDA DO TRATAMENTO (POÇO - LAGUNA),UNBCL - Croatá,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",245,0,0,ND,15,05/09/2019,05/09/2019,0,,
N?  2225531-A/2225531/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,CROATA,328243,SAÍDA DO TRATAMENTO (POÇO - LAGUNA),UNBCL - Croatá,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",246,0,"2,5","2,5",15,10/09/2019,10/09/2019,0,,
N?  2225887-A/2225887/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,CROATA,328243,SAÍDA DO TRATAMENTO (POÇO - LAGUNA),UNBCL - Croatá,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",247,0,"2,5","2,5",15,12/09/2019,12/09/2019,0,,
N?  2227035-A/2227035/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,CROATA,328243,SAÍDA DO TRATAMENTO (POÇO - LAGUNA),UNBCL - Croatá,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",248,0,0,ND,15,17/09/2019,17/09/2019,0,,
N?  2227036-A/2227036/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,CROATA,328243,SAÍDA DO TRATAMENTO (POÇO - LAGUNA),UNBCL - Croatá,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",249,0,0,ND,15,19/09/2019,19/09/2019,0,,
N?  2229593-A/2229593/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,CROATA,328243,SAÍDA DO TRATAMENTO (POÇO - LAGUNA),UNBCL - Croatá,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",250,0,50,50,15,26/09/2019,26/09/2019,1,,
N?  2229596-A/2229596/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Caxitoré,CROATA,328243,SAÍDA DO TRATAMENTO (POÇO - LAGUNA),UNBCL - Croatá,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",251,0,50,50,15,27/09/2019,27/09/2019,1,,
N?  2222147-A/2222147/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Mundaú,DESERTO,34141,ETA DESERTO,UNBCL-DESERTO,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",252,0,5,5,15,03/09/2019,03/09/2019,0,,
N?  2222554-A/2222554/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Mundaú,DESERTO,34141,ETA DESERTO,UNBCL-DESERTO,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",253,0,5,5,15,05/09/2019,05/09/2019,0,,
N?  2225554-A/2225554/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Mundaú,DESERTO,34141,ETA DESERTO,UNBCL-DESERTO,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",254,0,10,10,15,10/09/2019,10/09/2019,0,,
N?  2225557-A/2225557/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Mundaú,DESERTO,34141,ETA DESERTO,UNBCL-DESERTO,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",255,0,10,10,15,12/09/2019,12/09/2019,0,,
N?  2227045-A/2227045/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Mundaú,DESERTO,34141,ETA DESERTO,UNBCL-DESERTO,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",256,0,"12,5","12,5",15,17/09/2019,17/09/2019,0,,
N?  2227046-A/2227046/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Mundaú,DESERTO,34141,ETA DESERTO,UNBCL-DESERTO,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",257,0,10,10,15,19/09/2019,19/09/2019,0,,
N?  2229604-A/2229604/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Mundaú,DESERTO,34141,ETA DESERTO,UNBCL-DESERTO,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",258,0,10,10,15,26/09/2019,26/09/2019,0,,
N?  2229605-A/2229605/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Rio Mundaú,DESERTO,34141,ETA DESERTO,UNBCL-DESERTO,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",259,0,10,10,15,27/09/2019,27/09/2019,0,,
N?  2222043-A/2222043/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude General Sampaio,GENERAL SAMPAIO,187528,Estação de Tratamento de Água,UNBCL-GENERAL SAMPAIO,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",260,0,"2,5","2,5",15,02/09/2019,02/09/2019,0,,
N?  2222406-A/2222406/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude General Sampaio,GENERAL SAMPAIO,187528,Estação de Tratamento de Água,UNBCL-GENERAL SAMPAIO,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",261,0,0,ND,15,04/09/2019,04/09/2019,0,,
N?  2224133-A/2224133/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude General Sampaio,GENERAL SAMPAIO,187528,Estação de Tratamento de Água,UNBCL-GENERAL SAMPAIO,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",262,0,"2,5","2,5",15,09/09/2019,09/09/2019,0,,
N?  2225333-A/2225333/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude General Sampaio,GENERAL SAMPAIO,187528,Estação de Tratamento de Água,UNBCL-GENERAL SAMPAIO,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",263,0,"2,5","2,5",15,11/09/2019,11/09/2019,0,,
N?  2226374-A/2226374/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude General Sampaio,GENERAL SAMPAIO,187528,Estação de Tratamento de Água,UNBCL-GENERAL SAMPAIO,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",264,0,"2,5","2,5",15,16/09/2019,16/09/2019,0,,
N?  2226375-A/2226375/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude General Sampaio,GENERAL SAMPAIO,187528,Estação de Tratamento de Água,UNBCL-GENERAL SAMPAIO,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",265,0,"2,5","2,5",15,18/09/2019,18/09/2019,0,,
N?  2228575-A/2228575/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude General Sampaio,GENERAL SAMPAIO,187528,Estação de Tratamento de Água,UNBCL-GENERAL SAMPAIO,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",266,0,"2,5","2,5",15,23/09/2019,23/09/2019,0,,
N?  2228576-A/2228576/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude General Sampaio,GENERAL SAMPAIO,187528,Estação de Tratamento de Água,UNBCL-GENERAL SAMPAIO,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",267,0,0,ND,15,25/09/2019,25/09/2019,0,,
N?  2229910-A/2229910/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude General Sampaio,GENERAL SAMPAIO,187528,Estação de Tratamento de Água,UNBCL-GENERAL SAMPAIO,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",268,0,0,ND,15,30/09/2019,30/09/2019,0,,
N?  2222054-A/2222054/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Jerimum,IRAUÇUBA,153221,Estação de Tratamento de Água,UNBCL-IRAUÇUBA,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",269,0,"17,5","17,5",15,02/09/2019,02/09/2019,1,,
N?  2224136-A/2224136/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Jerimum,IRAUÇUBA,187526,Estação de Tratamento de Água,UNBCL-IRAUÇUBA,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",271,0,20,20,15,09/09/2019,09/09/2019,1,,
N?  2225336-A/2225336/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Jerimum,IRAUÇUBA,153221,Estação de Tratamento de Água,UNBCL-IRAUÇUBA,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",272,0,25,25,15,11/09/2019,11/09/2019,1,,
N?  2226384-A/2226384/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Jerimum,IRAUÇUBA,35796,Estação de Tratamento de Água,UNBCL-IRAUÇUBA,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",273,0,15,15,15,16/09/2019,16/09/2019,0,,
N?  2226386-A/2226386/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Jerimum,IRAUÇUBA,187526,Estação de Tratamento de Água,UNBCL-IRAUÇUBA,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",274,0,"17,5","17,5",15,18/09/2019,18/09/2019,1,,
N?  2228579-A/2228579/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Jerimum,IRAUÇUBA,153221,Estação de Tratamento de Água,UNBCL-IRAUÇUBA,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",275,0,"12,5","12,5",15,23/09/2019,23/09/2019,0,,
N?  2228580-A/2228580/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Jerimum,IRAUÇUBA,35796,Estação de Tratamento de Água,UNBCL-IRAUÇUBA,,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",276,0,"12,5","12,5",15,25/09/2019,25/09/2019,0,,
N?  2229913-A/2229913/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Jerimum,IRAUÇUBA,187526,Estação de Tratamento de Água,UNBCL-IRAUÇUBA,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",277,0,20,20,15,30/09/2019,30/09/2019,1,,
N?  2222700-A/2222700/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Garapas,ITAPIPOCA,34377,ETA - I,UNBCL-ITAPIPOCA - ETA I,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",278,0,0,ND,15,05/09/2019,05/09/2019,0,,
N?  2224144-A/2224144/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Garapas,ITAPIPOCA,34377,ETA - I,UNBCL-ITAPIPOCA - ETA I,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",279,0,"2,5","2,5",15,09/09/2019,09/09/2019,0,,
N?  2225343-A/2225343/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Garapas,ITAPIPOCA,34377,ETA - I,UNBCL-ITAPIPOCA - ETA I,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",280,0,"2,5","2,5",15,11/09/2019,11/09/2019,0,,
N?  2226587-A/2226587/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Garapas,ITAPIPOCA,34377,ETA - I,UNBCL-ITAPIPOCA - ETA I,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",282,0,"12,5","12,5",15,16/09/2019,16/09/2019,0,,
N?  2226588-A/2226588/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,Açude Garapas,ITAPIPOCA,34377,ETA - I,UNBCL-ITAPIPOCA - ETA I,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",283,0,0,ND,15,18/09/2019,18/09/2019,0,,
N?  2222412-A/2222412/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,"Açude Poço Verde, Açude Quandú, Açude Gameleira",ITAPIPOCA,34374,ETA II,UNBCL-ITAPIPOCA - ETA II,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",287,0,0,ND,15,05/09/2019,05/09/2019,0,,
N?  2224146-A/2224146/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,"Açude Poço Verde, Açude Quandú, Açude Gameleira",ITAPIPOCA,34374,ETA II,UNBCL-ITAPIPOCA - ETA II,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",288,0,"2,5","2,5",15,10/09/2019,10/09/2019,0,,
N?  2225351-A/2225351/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,"Açude Poço Verde, Açude Quandú, Açude Gameleira",ITAPIPOCA,34374,ETA II,UNBCL-ITAPIPOCA - ETA II,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",289,0,"2,5","2,5",15,12/09/2019,12/09/2019,0,,
N?  2225357-A/2225357/UN-BCL,UN-BCL,Água Tratada Saída Sistema,IQAP,Saída da estação de tratamento,"Açude Poço Verde, Açude Quandú, Açude Gameleira",ITAPIPOCA,34374,ETA II,UNBCL-ITAPIPOCA - ETA II,UNBCL,Cor Aparente,"2120 B, SMEWW 22nd Ed., 2012",290,0,"2,5","2,5",15,11/09/2019,11/09/2019,0,,
